round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,generated_total,delivered_total,channel_drops_total,energy_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
498,49,51,0.9956800000000001,784.4179485214571,49,48,1,0,37531,34710,2770,51,0.9248354693453412,176997.47980231504,0.8424262608339754,192987,15494,9.533442702075494
499,49,51,0.9956800000000001,785.4136285214571,49,48,1,0,37580,34758,2771,51,0.9249068653539116,177017.5547650326,0.8419530626088839,193232,15498,9.503352182168232
500,49,51,0.9997440000000001,786.4133725214571,49,48,1,0,37629,34806,2772,51,0.9249780754205533,177036.6640048473,0.8414822203864821,193478,15503,9.473117782495178
501,49,51,1.003808,787.4171805214571,49,48,1,0,37678,34854,2773,51,0.925049100270715,177054.81090426998,0.841021653278941,193725,15509,9.442756051016866
502,48,52,0.9736494069612519,788.3908299284184,49,47,1,1,37727,34901,2774,52,0.9250934344103693,177074.61160180578,0.8405501764296572,193964,15512,9.413641707656305
503,48,52,0.9712960000000002,789.3621259284184,48,47,1,0,37775,34948,2775,52,0.9251621442753144,177094.89144235523,0.8400839395627901,194203,15515,9.384642923681142
504,48,52,0.9712960000000002,790.3334219284185,48,47,1,0,37823,34995,2776,52,0.9252306797451286,177115.12143627676,0.8396194195773483,194442,15518,9.355644139705982
505,48,52,0.9712960000000002,791.3047179284185,48,47,1,0,37871,35042,2777,52,0.9252990414829289,177135.30176712482,0.8391566095650429,194681,15521,9.326645355730818
506,48,52,0.9753600000000001,792.2800779284186,48,47,1,0,37919,35089,2778,52,0.9253672301484743,177154.52389890963,0.8386978190500487,194921,15525,9.297502691989864
507,48,52,0.9753600000000002,793.2554379284186,48,47,1,0,37967,35136,2779,52,0.9254352463981879,177173.69876093094,0.8382412969295334,195161,15529,9.268409945417162
508,48,52,0.9753600000000002,794.2307979284186,48,47,1,0,38015,35183,2780,52,0.9255030908851769,177192.8265273386,0.837786572071313,195401,15533,9.23931719884446
509,48,52,0.9753600000000002,795.2061579284186,48,47,1,0,38063,35230,2781,52,0.9255707642592544,177211.90737142792,0.8373336372822574,195641,15537,9.210224452271756
510,48,52,0.9794240000000002,796.1855819284186,48,47,1,0,38111,35277,2782,52,0.9256382671669596,177230.0368190872,0.836885711078687,195882,15542,9.181037743101516
511,48,52,0.9794240000000002,797.1650059284186,48,47,1,0,38159,35324,2783,52,0.9257056002515789,177248.12171783624,0.836439667138256,196123,15547,9.151851033931273
512,48,52,0.9712960000000002,798.1363019284187,48,47,1,0,38207,35371,2784,52,0.9257727641531657,177267.96746138867,0.8359886041746253,196362,15550,9.122852249956109
513,48,52,0.9794240000000002,799.1157259284187,48,47,1,0,38255,35418,2785,52,0.925839759508561,177285.9617240099,0.8355458524628602,196603,15555,9.093615623617616
514,48,52,0.9753600000000001,800.0910859284187,48,47,1,0,38303,35465,2786,52,0.9259065869514137,177304.81253317164,0.8351017532440012,196843,15559,9.064522877044915
515,48,52,0.9712960000000002,801.0623819284187,48,47,1,0,38351,35512,2787,52,0.9259732471122004,177324.51704702957,0.8346556252271746,197082,15562,9.035524093069752
516,48,52,0.9712960000000002,802.0336779284188,48,47,1,0,38399,35559,2788,52,0.9260397406182452,177344.1738349228,0.8342111337027575,197321,15565,9.00652530909459
517,48,52,0.9794240000000002,803.0131019284188,48,47,1,0,38447,35606,2789,52,0.9261060680937394,177361.98781560577,0.8337762618548918,197562,15570,8.97733859992435
518,48,52,0.9712960000000002,803.9843979284188,48,47,1,0,38495,35653,2790,52,0.926172230159761,177381.55164137547,0.8333350133754298,197801,15573,8.948339815949186
519,48,52,0.9753600000000001,804.9597579284189,48,47,1,0,38543,35700,2791,52,0.9262382274342942,177400.172609248,0.8328995940656335,198041,15577,8.919247069376485
520,47,53,0.9529536228554858,805.9127115512744,48,46,1,1,38591,35746,2792,53,0.9262781477546578,177418.71787178403,0.8324588179419425,198275,15580,8.891117752453948
521,47,53,0.9509760000000002,806.8636875512743,47,46,1,0,38638,35792,2793,53,0.92634194316476,177437.654226944,0.8320234646312659,198509,15583,8.863082178992348
522,47,53,0.9509760000000002,807.8146635512743,47,46,1,0,38685,35838,2794,53,0.9264055835595192,177456.5459975722,0.8315896825160962,198743,15586,8.835046605530744
523,47,53,0.9509760000000002,808.7656395512743,47,46,1,0,38732,35884,2795,53,0.9264690695032531,177475.39334094088,0.831157465554048,198977,15589,8.807011032069147
524,47,53,0.9509760000000002,809.7166155512742,47,46,1,0,38779,35930,2796,53,0.926532401557544,177494.19641358356,0.8307268077336782,199211,15592,8.778975458607546
525,47,53,0.9509760000000002,810.6675915512742,47,46,1,0,38826,35976,2797,53,0.9265955802812549,177512.95537129926,0.8302764658049989,199445,15595,8.750939885145948
526,47,53,0.9509760000000002,811.6185675512742,47,46,1,0,38873,36022,2798,53,0.9266586062305456,177531.67036915675,0.8298277253270286,199679,15598,8.722904311684347
527,47,53,0.9509760000000002,812.5695435512741,47,46,1,0,38920,36068,2799,53,0.92672147995889,177550.34156149894,0.8293805801724469,199913,15601,8.69486873822275
528,47,53,0.9509760000000002,813.5205195512741,47,46,1,0,38967,36114,2800,53,0.9267842020170913,177568.96910194692,0.8289350242451518,200147,15604,8.666833164761151
529,47,53,0.9509760000000002,814.4714955512741,47,46,1,0,39014,36160,2801,53,0.9268467729532989,177587.55314340445,0.828491051480061,200381,15607,8.638797591299552
530,47,53,0.9509760000000002,815.422471551274,47,46,1,0,39061,36206,2802,53,0.9269091933130232,177606.09383806196,0.8280486558429152,200615,15610,8.610762017837953
531,47,53,0.9550400000000001,816.3775115512741,47,46,1,0,39108,36252,2803,53,0.9269714636391531,177623.7071063569,0.8276087281633617,200850,15614,8.58258256461056
532,47,53,0.9509760000000002,817.3284875512741,47,46,1,0,39155,36298,2804,53,0.9270335844719704,177642.16249821044,0.8271694676650997,201084,15617,8.55454699114896
533,47,53,0.9509760000000002,818.279463551274,47,46,1,0,39202,36344,2805,53,0.9270955563491659,177660.5749936319,0.826731766377872,201318,15620,8.526511417687361
534,47,53,0.9509760000000002,819.230439551274,47,46,1,0,39249,36390,2806,53,0.9271573798058549,177678.94474200587,0.8262956183887599,201552,15623,8.498475844225762
535,47,53,0.9509760000000002,820.181415551274,47,46,1,0,39296,36436,2807,53,0.9272190553745928,177697.27189202418,0.8258610178147041,201786,15626,8.470440270764161
536,47,53,0.9509760000000002,821.1323915512739,47,46,1,0,39343,36482,2808,53,0.92728058358539,177715.5565916898,0.8254279588023176,202020,15629,8.442404697302562
537,47,53,0.9550400000000001,822.087431551274,47,46,1,0,39390,36528,2809,53,0.9273419649657273,177732.92035895446,0.8249984381558184,202255,15633,8.414275161243422
538,47,53,0.9550400000000001,823.042471551274,47,46,1,0,39437,36574,2810,53,0.9274032000405711,177750.24382916797,0.8245705535321627,202490,15637,8.386145625184284
539,47,53,0.9509760000000002,823.993447551274,47,46,1,0,39484,36620,2811,53,0.9274642893323878,177768.4039057666,0.8241420792139517,202724,15640,8.358110051722683
540,47,53,0.9591040000000001,824.952551551274,47,46,1,0,39531,36666,2812,53,0.9275252333611596,177784.77043825987,0.8237157883800933,202960,15645,8.329857766993596
541,47,53,0.9550400000000002,825.9075915512741,47,46,1,0,39578,36712,2813,53,0.9275860326443984,177801.97385542904,0.8232927798178823,203195,15649,8.301728230934458
542,47,53,0.9509760000000002,826.8585675512741,47,46,1,0,39625,36758,2814,53,0.9276466876971609,177820.01151107677,0.8228688398880158,203429,15652,8.273692657472859
543,47,53,0.9550400000000001,827.8136075512741,47,46,1,0,39672,36804,2815,53,0.9277071990320629,177837.13466063258,0.8224468430750269,203664,15656,8.245551019945172
544,46,54,0.9499070497540874,828.7635146010282,47,45,1,1,39719,36849,2816,54,0.9277423902918,177850.4934196546,0.822027080880829,203897,15660,8.21765376621225
545,46,54,0.9306560000000001,829.6941706010282,46,45,1,0,39765,36894,2817,54,0.9278008298755187,177867.94849130535,0.8216093687584237,204126,15663,8.190537737387277
546,46,54,0.9387840000000002,830.6329546010282,46,45,1,0,39811,36939,2818,54,0.9278591344100877,177883.62378539453,0.8212014759080887,204357,15668,8.163233783367227
547,46,54,0.9306560000000001,831.5636106010282,46,45,1,0,39857,36984,2819,54,0.927917304363098,177901.00253794953,0.8207866639131651,204586,15671,8.136117754542255
548,46,54,0.9428480000000001,832.5064586010283,46,45,1,0,39903,37029,2820,54,0.927975340199985,177915.7368327197,0.8203860303481083,204818,15677,8.108669920756414
549,46,54,0.9428480000000001,833.4493066010283,46,45,1,0,39949,37074,2821,54,0.9280332423840396,177930.4377908484,0.819987575156598,205050,15683,8.081272004138823
550,46,54,0.9306560000000001,834.3799626010283,46,45,1,0,39995,37119,2822,54,0.928091011376422,177947.70566775475,0.8195770572739385,205279,15686,8.054155975313853
551,46,54,0.9347200000000001,835.3146826010283,46,45,1,0,40041,37164,2823,54,0.9281486476361729,177964.0692261154,0.8191726731392458,205509,15690,8.026945983891343
552,46,54,0.9306560000000001,836.2453386010283,46,45,1,0,40087,37209,2824,54,0.928206151620226,177981.26115595544,0.8187650075020165,205738,15693,7.999829955066372
553,46,54,0.9306560000000001,837.1759946010283,46,45,1,0,40133,37254,2825,54,0.9282635237834201,177998.4148625957,0.818358763078814,205967,15696,7.9727139262414015
554,46,54,0.9306560000000001,838.1066506010283,46,45,1,0,40179,37299,2826,54,0.9283207645785112,178015.53047336833,0.8179539347256964,206196,15699,7.945597897416431
555,46,54,0.9347200000000001,839.0413706010282,46,45,1,0,40225,37344,2827,54,0.9283778744561839,178031.74579222224,0.8175507349756149,206426,15703,7.918387905993921
556,46,54,0.9347200000000001,839.9760906010282,46,45,1,0,40271,37389,2828,54,0.9284348538650642,178047.9250224708,0.8171490492531218,206656,15707,7.891177914571411
557,46,54,0.9306560000000001,840.9067466010282,46,45,1,0,40317,37434,2829,54,0.92849170325173,178064.9288464359,0.8167484378404817,206885,15710,7.86406188574644
558,46,54,0.9306560000000001,841.8374026010282,46,45,1,0,40363,37479,2830,54,0.9285484230607239,178081.8950747543,0.8163492221701808,207114,15713,7.836945856921468
559,46,54,0.9347200000000001,842.7721226010282,46,45,1,0,40409,37524,2831,54,0.928605013734564,178097.96500715066,0.8159520470448732,207344,15717,7.80973586549896
560,46,54,0.9306560000000001,843.7027786010282,46,45,1,0,40455,37569,2832,54,0.928661475713756,178114.8572832457,0.815535702970732,207573,15720,7.782619836673989
561,46,54,0.9347200000000001,844.6374986010281,46,45,1,0,40501,37614,2833,54,0.928717809436804,178130.8552476063,0.8151215435875747,207803,15724,7.75540984525148
562,46,54,0.9306560000000001,845.5681546010281,46,45,1,0,40547,37659,2834,54,0.9287740153402224,178147.67405836837,0.8147080502429339,208032,15727,7.7282938164265085
563,46,54,0.9306560000000001,846.4988106010281,46,45,1,0,40593,37704,2835,54,0.9288300938585471,178164.45588732505,0.8142959750608493,208261,15730,7.701177787601537
564,46,54,0.9306560000000001,847.4294666010281,46,45,1,0,40639,37749,2836,54,0.928886045424346,178181.20085631774,0.8138853129696115,208490,15733,7.674061758776567
565,45,55,0.9134819566196558,848.3429485576478,46,44,1,1,40685,37793,2837,55,0.9289172913850313,178196.80149050872,0.8134753598156967,208714,15736,7.647694796758441
566,45,55,0.9184640000000002,849.2614125576478,45,44,1,0,40730,37837,2838,55,0.9289712742450282,178211.32311215956,0.8130746758141637,208940,15741,7.62122720710431
567,45,55,0.9103360000000001,850.1717485576478,45,44,1,0,40775,37881,2839,55,0.9290251379521766,178227.5172717358,0.8126706312939571,209164,15744,7.59499745981351
568,45,55,0.9103360000000001,851.0820845576478,45,44,1,0,40820,37925,2840,55,0.929078882900539,178243.67678805796,0.8122679529416551,209388,15747,7.568767712522711
569,45,55,0.9103360000000001,851.9924205576478,45,44,1,0,40865,37969,2841,55,0.9291325094824422,178259.80177217282,0.8118666360077471,209612,15750,7.542537965231913
570,45,55,0.9144000000000001,852.9068205576478,45,44,1,0,40910,38013,2842,55,0.9291860180884869,178275.0428711372,0.8114696692669359,209837,15754,7.516214255343573
571,45,55,0.9144000000000001,853.8212205576478,45,44,1,0,40955,38057,2843,55,0.9292394091075571,178290.25132518588,0.8110741543765908,210062,15758,7.489890545455234
572,45,55,0.9144000000000001,854.7356205576478,45,44,1,0,41000,38101,2844,55,0.9292926829268293,178305.42723908985,0.8106780596933362,210287,15762,7.463554734098347
573,45,55,0.9103360000000001,855.6459565576479,45,44,1,0,41045,38145,2845,55,0.9293458399317822,178321.41767354935,0.810282133009351,210511,15765,7.437324986807548
574,45,55,0.9103360000000001,856.5562925576479,45,44,1,0,41090,38189,2846,55,0.9293988805062059,178337.37411919044,0.8098875443428103,210735,15768,7.41109523951675
575,45,55,0.9103360000000001,857.4666285576479,45,44,1,0,41135,38233,2847,55,0.929451805032211,178353.2966842666,0.8094942890741889,210959,15771,7.384865492225951
576,45,55,0.9144000000000001,858.3810285576479,45,44,1,0,41180,38277,2848,55,0.929504613890238,178368.34098869815,0.8091059725014851,211184,15775,7.358541782337611
577,45,55,0.9103360000000001,859.291364557648,45,44,1,0,41225,38321,2849,55,0.9295573074590661,178384.196935237,0.8087153661101022,211408,15778,7.3323120350468125
578,45,55,0.9103360000000001,860.201700557648,45,44,1,0,41270,38365,2850,55,0.9296098861158226,178400.0193216493,0.8083260793945294,211632,15781,7.306082287756014
579,45,55,0.9103360000000001,861.112036557648,45,44,1,0,41315,38409,2851,55,0.9296623502359918,178415.80825437073,0.8079381078194434,211856,15784,7.279852540465216
580,45,55,0.9103360000000001,862.022372557648,45,44,1,0,41360,38453,2852,55,0.9297147001934236,178431.5638393872,0.8075514468702801,212080,15787,7.253622793174416
581,45,55,0.9103360000000001,862.9327085576481,45,44,1,0,41405,38497,2853,55,0.9297669363603429,178447.28618223753,0.807166092053115,212304,15790,7.227393045883617
582,45,55,0.9144000000000001,863.8471085576481,45,44,1,0,41450,38541,2854,55,0.9298190591073583,178462.13580248615,0.8067862567404752,212529,15794,7.201069335995278
583,45,55,0.9144000000000001,864.7615085576481,45,44,1,0,41495,38585,2855,55,0.9298710688034703,178476.95401871734,0.806407393036168,212754,15798,7.174695708938687
584,45,55,0.9144000000000001,865.6759085576481,45,44,1,0,41540,38629,2856,55,0.9299229658160809,178491.74093044578,0.8060303392675562,212979,15802,7.148371999050348
585,45,55,0.9144000000000001,866.5903085576481,45,44,1,0,41585,38673,2857,55,0.9299747505110015,178506.4966367662,0.805654668911962,213204,15806,7.1220482891620085
586,45,55,0.9103360000000001,867.5006445576481,45,44,1,0,41630,38717,2858,55,0.9300264232524622,178522.0575587809,0.8052757587131799,213428,15809,7.0958185418712105
587,44,56,0.9039198023429389,868.404564359991,45,43,1,1,41675,38760,2859,56,0.9300539892021595,178534.2988314019,0.8049051337855487,213650,15813,7.069934534980469
588,43,57,0.8855022940433072,869.2900666540344,44,43,0,1,41719,38803,2859,57,0.9301037896402119,178550.297482891,0.8045120906842477,213867,15814,7.04479354590375
589,43,57,0.8737600000000001,870.1638266540343,43,43,0,0,41762,38846,2859,57,0.9301757578660026,178568.6732089113,0.8041174995047499,214082,15814,7.02026707830889
590,43,57,0.877824,871.0416506540344,43,43,0,0,41805,38889,2859,57,0.9302475780409042,178586.17883909284,0.803725348471346,214298,15815,6.99562996351263
591,43,57,0.8778240000000002,871.9194746540344,43,43,0,0,41848,38932,2859,57,0.9303192506212962,178603.6492209223,0.8033357338858219,214514,15816,6.971009533320229
592,43,57,0.8900160000000001,872.8094906540343,43,43,0,0,41891,38975,2859,57,0.9303907760616839,178618.58935926246,0.8029570933825135,214733,15820,6.946107215335209
593,43,57,0.8737600000000001,873.6832506540343,43,43,0,0,41934,39018,2859,57,0.9304621548147088,178636.82276519024,0.8025659553417425,214948,15820,6.921580747740348
594,43,57,0.8737600000000001,874.5570106540342,43,43,0,0,41977,39061,2859,57,0.9305333873311575,178655.01973753946,0.8021756784635505,215163,15820,6.897054280145488
595,43,57,0.8737600000000001,875.4307706540342,43,43,0,0,42020,39104,2859,57,0.9306044740599715,178673.1803854023,0.8017862599070529,215378,15820,6.872527812550626
596,43,57,0.8737600000000001,876.3045306540341,43,43,0,0,42063,39147,2859,57,0.9306754154482562,178691.30481743577,0.8013976968438459,215593,15820,6.848001344955766
597,43,57,0.8737600000000001,877.1782906540341,43,43,0,0,42106,39190,2859,57,0.930746211941291,178709.39314186398,0.8010099864579403,215808,15820,6.823474877360904
598,43,57,0.8737600000000001,878.052050654034,43,43,0,0,42149,39233,2859,57,0.9308168639825382,178727.44546648022,0.8006231259456917,216023,15820,6.798948409766044
599,43,57,0.8778240000000002,878.929874654034,43,43,0,0,42192,39276,2859,57,0.9308873720136519,178744.63541455974,0.8002411479572251,216239,15821,6.774327979573643
